"SNP","Chromosome","Position.","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","effect","FDR"
"Sobic.001G022600",1,1849424,0.636504932458438,0.413125713249551,738,0.599778713669509,0.599900595130267,-0.283616430715749,0.999992566633523
"Sobic.001G022700",1,1852290,0.725077037750861,0.298991102242474,738,0.599778713669509,0.599846203198832,0.0887041373078284,0.999992566633523
"Sobic.001G022800",1,1861146,0.727143108520379,0.412574868636336,738,0.599778713669509,0.59984515050616,-0.229242074414913,0.999992566633523
"Sobic.001G022900",1,1865127,0.728770033105333,0.400030886872013,738,0.599778713669509,0.599844328093857,-0.166302770643997,0.999992566633523
"Sobic.001G023000",1,1871461,0.686248542122207,0.449589207917055,738,0.599778713669509,0.599867758092799,0.243966658482779,0.999992566633523
"Sobic.001G023100",1,1877804,0.939327565105784,0.4021796134838,738,0.599778713669509,0.59978187480552,-0.0591150520586479,0.999992566633523
"Sobic.001G023200",1,1883368,0.699891500778593,0.403712250302011,738,0.599778713669509,0.599859794589585,-0.168936784042355,0.999992566633523
"Sobic.001G023300",1,1890399,0.220993152960354,0.353541285617514,738,0.599778713669509,0.600596858696944,0.591316819302661,0.999992566633523
"Sobic.001G023400",1,1894233,0.865650959033033,0.438419922832448,738,0.599778713669509,0.599794331966128,0.07847106085036,0.999992566633523
"Sobic.001G023500",1,1900618,0.0442978469110134,0.349284571657892,738,0.599778713669509,0.601991997060238,0.635311572640151,0.974959457697067
"Sobic.001G023600",1,1909667,0.188819267081302,0.406684731930888,738,0.599778713669509,0.600722026974747,0.437100685639831,0.999992566633523
"Sobic.001G023700",1,1912474,0.820415643691047,0.346356488203672,738,0.599778713669509,0.599806833144512,-0.0872312161545336,0.999992566633523
"Sobic.001G023800",1,1915306,0.917114056693603,0.438892679952994,738,0.599778713669509,0.599784623186254,0.0474522226956695,0.999992566633523
"Sobic.001G023900",1,1924245,0.144610618242637,0.387575831428866,738,0.599778713669509,0.600941616686149,0.827074911039474,0.999992566633523
"Sobic.001G024000",1,1930147,0.510617949503646,0.403973768185438,738,0.599778713669509,0.600014933562849,0.490071271066199,0.999992566633523
"Sobic.001G024100",1,1936603,0.840431136916968,0.166261151964534,738,0.599778713669509,0.599800833474225,-0.0671417274703144,0.999992566633523
"Sobic.001G024200",1,1946312,0.777971676514571,0.363367452871694,738,0.599778713669509,0.599822095612805,0.140373585316207,0.999992566633523
"Sobic.001G024250",1,1949186,0.807646720157916,0.310790163392264,738,0.599778713669509,0.599811056944164,-0.119166405343429,0.999992566633523
"Sobic.001G024300",1,1953565,0.593626675338706,0.266180165464528,738,0.599778713669509,0.599934094244526,0.178949364282708,0.999992566633523
"Sobic.001G024400",1,1959335,0.0994894490256424,0.198066882879027,738,0.599778713669509,0.601262147661938,-0.530333609020413,0.999992566633523
"Sobic.001G024501",1,1962957,0.659412708121474,0.390471710409799,738,0.599778713669509,0.599884710199814,-0.193025587889949,0.999992566633523
"Sobic.001G024601",1,1967807,0.470101757084878,0.165391295615719,738,0.599778713669509,0.600063491702447,-0.26355554753676,0.999992566633523
"Sobic.001G024700",1,1970930,0.770740961275863,0.264675779071483,738,0.599778713669509,0.599825050037759,-0.0829382498099949,0.999992566633523
"Sobic.001G024800",1,1973732,0.127756178368835,0.146600899546572,738,0.599778713669509,0.601046347042075,0.37082316721292,0.999992566633523
"Sobic.001G025000",1,1982184,0.891472533660578,0.46680709587836,738,0.599778713669509,0.599788871400766,-0.116078201319703,0.999992566633523
"Sobic.001G025102",1,1992892,0.690163751460209,0.312155019654974,738,0.599778713669509,0.599865428552958,0.141093511520041,0.999992566633523
"Sobic.001G025201",1,1993771,0.122012644288641,0.227949843992745,738,0.599778713669509,0.601085613289108,-0.428180903851756,0.999992566633523
"Sobic.001G025300",1,1997362,0.894260852008724,0.388380941201751,738,0.599778713669509,0.59978835310376,0.0622067245758314,0.999992566633523
"Sobic.001G025400",1,2007700,0.949983683028001,0.493543637645578,738,0.599778713669509,0.599780860581724,-0.0362181702900896,0.999992566633523
"Sobic.001G025500",1,2013208,0.241860690292501,0.332404902782122,738,0.599778713669509,0.600526774562877,-0.735979858398209,0.999992566633523
"Sobic.001G025600",1,2018231,0.78311396388264,0.437975758117331,738,0.599778713669509,0.599820058329789,0.189308755250224,0.999992566633523
"Sobic.001G025700",1,2024378,0.889062130445366,0.462141599923314,738,0.599778713669509,0.599789330595793,0.0566778878719349,0.999992566633523
"Sobic.001G025800",1,2030769,0.528069222136905,0.473118206135374,738,0.599778713669509,0.599995992131416,0.315237843956673,0.999992566633523
"Sobic.001G025900",1,2037166,0.456292499669557,0.391976745964107,738,0.599778713669509,0.600081640226785,0.238974023546892,0.999992566633523
"Sobic.001G026000",1,2045291,0.591193801303217,0.411950607151508,738,0.599778713669509,0.599936150842411,-0.308269300050992,0.999992566633523
"Sobic.001G026100",1,2056483,0.11487253252095,0.117568342248108,738,0.599778713669509,0.601137391544665,0.540354231496918,0.999992566633523
"Sobic.001G026200",1,2063028,0.924755557314028,0.435882246574923,738,0.599778713669509,0.599783580679824,0.045248447031275,0.999992566633523
"Sobic.001G026300",1,2072643,0.656675527482859,0.120471910342249,738,0.599778713669509,0.599886538208463,-0.103578086547921,0.999992566633523
"Sobic.001G026400",1,2075450,0.762339499637637,0.406726150748243,738,0.599778713669509,0.599828615892901,0.114832868256192,0.999992566633523
"Sobic.001G026500",1,2080237,0.254675407272781,0.417313613038523,738,0.599778713669509,0.60048728437321,0.727479976551881,0.999992566633523
"Sobic.001G026600",1,2097797,0.257647906232393,0.242131623266327,738,0.599778713669509,0.600478472679291,-0.344726162445584,0.999992566633523
"Sobic.001G026700",1,2108096,0.240603887563488,0.344471643095324,738,0.599778713669509,0.600530785013716,0.377550422428168,0.999992566633523
"Sobic.001G026800",1,2120977,0.55159296650504,0.431297453259391,738,0.599778713669509,0.599972171511586,-0.230550468322913,0.999992566633523
"Sobic.001G026900",1,2124941,0.733841566415308,0.399444517450974,738,0.599778713669509,0.599841801156021,-0.227677257706336,0.999992566633523
"Sobic.001G027100",1,2145958,0.0908771496985247,0.464209692507261,738,0.599778713669509,0.60134159763832,-0.699307323668611,0.999992566633523
"Sobic.001G027200",1,2151333,0.624776824080525,0.231614590906595,738,0.599778713669509,0.599909256114769,-0.175534721385045,0.999992566633523
"Sobic.001G027300",1,2152731,0.425146822192092,0.20509356472647,738,0.599778713669509,0.600125910968475,-0.408937973275293,0.999992566633523
"Sobic.001G027401",1,2156871,0.0914852726147272,0.387233966676839,738,0.599778713669509,0.60133572324846,0.50686195046882,0.999992566633523
"Sobic.001G027501",1,2159361,0.447938553994791,0.396508051687894,738,0.599778713669509,0.600093046758473,0.272007843289457,0.999992566633523
"Sobic.001G027600",1,2161712,0.812347042587763,0.469805815230187,738,0.599778713669509,0.599809465848593,0.145375583091767,0.999992566633523
"Sobic.001G027700",1,2164869,0.496494157921515,0.379165089059523,738,0.599778713669509,0.600031105941318,0.20999447495305,0.999992566633523
"Sobic.001G027800",1,2170045,0.27421714806921,0.362145361231074,738,0.599778713669509,0.600431565842732,0.384525090790717,0.999992566633523
"Sobic.001G027900",1,2179124,0.838485456527021,0.219516615954312,738,0.599778713669509,0.599801383786174,-0.0929453156926592,0.999992566633523
"Sobic.001G028000",1,2194002,0.621656642092982,0.308110349482737,738,0.599778713669509,0.599911622426325,0.229261148965208,0.999992566633523
"Sobic.001G028100",1,2206415,0.569385016835724,0.458793958946977,738,0.599778713669509,0.599955380858842,0.344684941852105,0.999992566633523
"Sobic.001G028200",1,2219596,0.386819590623733,0.37247652107548,738,0.599778713669509,0.600187555751009,-0.31349860153032,0.999992566633523
"Sobic.001G028301",1,2220909,0.890798793303686,0.200790636674901,738,0.599778713669509,0.599788998710485,-0.0385260984820017,0.999992566633523
"Sobic.001G028400",1,2265235,0.0152675503416671,0.428860562441037,738,0.599778713669509,0.603002874675903,1.42502472662019,0.928999315142357
"Sobic.001G028500",1,2269333,0.932781261611672,0.439384271822287,738,0.599778713669509,0.599782595463423,-0.0355853401207752,0.999992566633523
"Sobic.001G028600",1,2272719,0.241242744099515,0.142079331389478,738,0.599778713669509,0.600528743244044,0.295279414492042,0.999992566633523
"Sobic.001G028700",1,2275141,0.788332030180541,0.368372987258032,738,0.599778713669509,0.599818044808337,-0.127971361075587,0.999992566633523
"Sobic.001G028800",1,2277786,0.893466681925432,0.228071359285845,738,0.599778713669509,0.599788499318169,0.0454205653024219,0.999992566633523
"Sobic.001G028900",1,2282790,0.279217567967715,0.219563087404824,738,0.599778713669509,0.600418102674338,-0.344207932287528,0.999992566633523
"Sobic.001G029000",1,2287810,0.242143480273721,0.477816335876827,738,0.599778713669509,0.600525875681925,-0.389507492644857,0.999992566633523
"Sobic.001G029100",1,2292515,0.694905073644375,0.432921187167638,738,0.599778713669509,0.599862655269295,-0.174350240623337,0.999992566633523
"Sobic.001G029200",1,2297027,0.266469008063747,0.458582498151524,738,0.599778713669509,0.600453047575344,-0.601816480965834,0.999992566633523
"Sobic.001G029300",1,2307387,0.357751956382815,0.153490798824804,738,0.599778713669509,0.600240459501169,-0.248483638751213,0.999992566633523
"Sobic.001G029400",1,2314179,0.532922149187288,0.425783151339918,738,0.599778713669509,0.599990920972215,-0.289896567554562,0.999992566633523
"Sobic.001G029500",1,2320579,0.290010535615868,0.224918186999592,738,0.599778713669509,0.6003900559999,-0.33890201658784,0.999992566633523
"Sobic.001G029600",1,2323142,0.367668491363866,0.435353696502736,738,0.599778713669509,0.600221755931468,0.660657998191791,0.999992566633523
"Sobic.001G029700",1,2330015,0.184354167286474,0.108230105787166,738,0.599778713669509,0.600741368139393,-0.314416154363277,0.999992566633523
"Sobic.001G029800",1,2335013,0.702948853905899,0.399194887884749,738,0.599778713669509,0.599858068745866,0.116301096100772,0.999992566633523
"Sobic.001G029900",1,2339684,0.87967961664956,0.403953064398098,738,0.599778713669509,0.599791216766534,0.0636232937483166,0.999992566633523
"Sobic.001G030000",1,2344879,0.793291458573329,0.456866748208181,738,0.599778713669509,0.599816180954825,0.248606179657434,0.999992566633523
"Sobic.001G030100",1,2353502,0.640784675123525,0.339621376651274,738,0.599778713669509,0.599897525050972,0.159604794082368,0.999992566633523
"Sobic.001G030200",1,2356684,0.929958011209743,0.4864644959689,738,0.599778713669509,0.599782929249653,-0.0442846653955331,0.999992566633523
"Sobic.001G030300",1,2359569,0.677482500069366,0.401121247637424,738,0.599778713669509,0.599873104850627,-0.258687503281297,0.999992566633523
"Sobic.001G030400",1,2368659,0.732582828541467,0.285300555852653,738,0.599778713669509,0.599842423161229,0.122552912503543,0.999992566633523
"Sobic.001G030500",1,2386056,0.202917433312301,0.316909260121332,738,0.599778713669509,0.600664300785318,-0.606157048533118,0.999992566633523
"Sobic.001G030600",1,2391380,0.404999376078315,0.310479225331656,738,0.599778713669509,0.600157252114535,0.515486696090036,0.999992566633523
"Sobic.001G030701",1,2394842,0.670032675814179,0.410801327151986,738,0.599778713669509,0.59987779314576,-0.304094558187234,0.999992566633523
"Sobic.001G030900",1,2404999,0.616433303805471,0.343530501737072,738,0.599778713669509,0.599915643164683,-0.133507409673671,0.999992566633523
"Sobic.001G031000",1,2407810,0.50734319069665,0.122353105116581,738,0.599778713669509,0.600018614564593,-0.173487045621797,0.999992566633523
"Sobic.001G031100",1,2411015,0.570999488792041,0.467951961157235,738,0.599778713669509,0.599953907246067,0.406957144579778,0.999992566633523
"Sobic.001G031200",1,2415091,0.238344362915183,0.427570511344882,738,0.599778713669509,0.600538059700857,-0.897866343908935,0.999992566633523
"Sobic.001G031300",1,2418592,0.971534604646414,0.376267325776646,738,0.599778713669509,0.599779408436825,0.0311076916476098,0.999992566633523
"Sobic.001G031400",1,2421658,0.771762604437101,0.462137454391366,738,0.599778713669509,0.599824626203004,-0.117528136490881,0.999992566633523
"Sobic.001G031500",1,2423579,0.514217904505005,0.469552425254213,738,0.599778713669509,0.600010933924259,0.193221371422828,0.999992566633523
"Sobic.001G031600",1,2427300,0.957713943735906,0.468596432425285,738,0.599778713669509,0.599780247658911,-0.0301110846430339,0.999992566633523
"Sobic.001G031700",1,2434635,0.758819554241109,0.285022720272389,738,0.599778713669509,0.599830152796682,-0.0837245286793349,0.999992566633523
"Sobic.001G031800",1,2442705,0.163171246086745,0.44505247229893,738,0.599778713669509,0.600841153850882,0.629251770304085,0.999992566633523
"Sobic.001G031900",1,2448221,0.652712516710124,0.433391704409993,738,0.599778713669509,0.599889218143627,-0.274021985437355,0.999992566633523
"Sobic.001G032000",1,2460740,0.530994517301826,0.383448428758831,738,0.599778713669509,0.59999292529947,-0.242163193582787,0.999992566633523
"Sobic.001G032100",1,2469342,0.26021597129325,0.386537203854247,738,0.599778713669509,0.600470960529462,0.594742698251527,0.999992566633523
"Sobic.001G032200",1,2475089,0.274911648270499,0.454509419903471,738,0.599778713669509,0.600429677560837,0.613536969941,0.999992566633523
"Sobic.001G032300",1,2484188,0.0427133781266818,0.334610507082758,738,0.599778713669509,0.602025761150495,0.738125590652489,0.974959457697067
"Sobic.001G032400",1,2492231,0.763290714244451,0.34914854088872,738,0.599778713669509,0.599828204933565,-0.147091923090723,0.999992566633523
"Sobic.001G032550",1,2501320,0.131711523043012,0.427375599215025,738,0.599778713669509,0.601020433195673,-0.478160254881459,0.999992566633523
"Sobic.001G032700",1,2504360,0.997701057902259,0.493800912574018,738,0.599778713669509,0.599778718199294,0.00138160299333023,0.999992566633523
"Sobic.001G032800",1,2508319,0.826090201181599,0.399298235253849,738,0.599778713669509,0.599805055679891,-0.137171464291495,0.999992566633523
"Sobic.001G032900",1,2511569,0.185188298562084,0.154013646849815,738,0.599778713669509,0.600737713846839,0.338194044421113,0.999992566633523
"Sobic.001G033000",1,2518130,0.363438837638194,0.389746086470243,738,0.599778713669509,0.600229647060521,-0.428125192362435,0.999992566633523
"Sobic.001G033100",1,2523527,0.504363286809651,0.421233373074631,738,0.599778713669509,0.600021999862965,0.475920941740442,0.999992566633523
"Sobic.001G033200",1,2526584,0.123073487647328,0.440357317640093,738,0.599778713669509,0.601078207889073,-0.81465003861986,0.999992566633523
"Sobic.001G033300",1,2550422,0.0041718463409545,0.270388614949227,738,0.599778713669509,0.604282153005907,-0.895213065272286,0.821503644160403
"Sobic.001G033400",1,2555618,0.0355262796023862,0.431252543398539,738,0.599778713669509,0.60219753552975,-0.820111498343815,0.969391095003096
"Sobic.001G033500",1,2562921,0.235620655939961,0.447062046134092,738,0.599778713669509,0.600546941076747,0.756387075802251,0.999992566633523
"Sobic.001G033600",1,2567029,0.14162029054871,0.422594191516424,738,0.599778713669509,0.600959164299403,-0.430750958182406,0.999992566633523
"Sobic.001G033701",1,2569952,0.293123873706438,0.0777746435645458,738,0.599778713669509,0.600382211699204,0.283791211343966,0.999992566633523
"Sobic.001G033900",1,2579762,0.0835463549275162,0.46640595189095,738,0.599778713669509,0.601415968892349,0.558266074066865,0.999992566633523
"Sobic.001G034000",1,2584922,0.428387830871874,0.427282342030171,738,0.599778713669509,0.600121075687012,-0.259317573324854,0.999992566633523
"Sobic.001G034050",1,2607429,0.874111173330172,0.11750596601317,738,0.599778713669509,0.5997924108123,-0.0485696753206759,0.999992566633523
"Sobic.001G034100",1,2613744,0.926735763586758,0.382851898118738,738,0.599778713669509,0.599783327165439,-0.0540678790268115,0.999992566633523
"Sobic.001G034200",1,2618536,0.537312182133566,0.0501355013550136,738,0.599778713669509,0.599986404907234,0.20102080851516,0.999992566633523
